filename,width,height,class,xmin,ymin,xmax,ymax
image (1637).png,2480,3476,signature,289,2451,960,2692
image (1637).png,2480,3476,stamp,634,2977,1041,3324
image (1638).png,2476,3480,signature,446,2370,717,2588
image (1638).png,2476,3480,stamp,569,2885,994,3339
image (1639).png,2476,3476,signature,279,2328,619,2524
image (1639).png,2476,3476,stamp,1129,2664,1548,3100
image (164).png,2468,3480,signature,322,2129,814,2398
image (164).png,2468,3480,stamp,814,2605,1168,2953
image (1640).png,2476,3476,signature,399,2155,626,2356
image (1640).png,2476,3476,stamp,1159,2457,1577,2905
image (1641).png,2472,3484,signature,396,2165,663,2378
image (1641).png,2472,3484,stamp,1078,2395,1549,2793
image (1642).png,2476,3472,signature,265,2320,633,2549
image (1642).png,2476,3472,stamp,1136,2594,1559,2963
image (1643).png,2476,3480,signature,488,2488,704,2717
image (1643).png,2476,3480,stamp,1043,2678,1446,3188
image (1644).png,2472,3476,signature,260,2143,538,2339
image (1644).png,2472,3476,stamp,835,2334,1308,2793
image (1645).png,2472,3480,signature,308,2151,790,2387
image (1645).png,2472,3480,stamp,692,2706,1172,3132
image (1646).png,2476,3484,signature,413,2440,889,2687
image (1646).png,2476,3484,stamp,1070,2552,1539,3040
image (1647).png,2472,3480,signature,291,2179,583,2392
image (1647).png,2472,3480,stamp,1094,2583,1513,3003
image (1648).png,2476,3484,signature,257,2188,606,2406
image (1648).png,2476,3484,stamp,1417,2513,1840,3012
image (1649).png,2468,3480,signature,356,2140,694,2303
image (1649).png,2468,3480,stamp,1575,2454,1992,2874
image (165).png,2472,3480,signature,184,2482,422,2673
image (165).png,2472,3480,stamp,873,2745,1286,3098
image (1650).png,2476,3476,signature,461,2210,789,2423
image (1650).png,2476,3476,stamp,1621,2356,2065,2854
image (1651).png,2484,3480,signature,380,2258,912,2493
image (1651).png,2484,3480,stamp,1602,2645,2036,3233
image (1652).png,2476,3480,signature,383,2392,862,2628
image (1652).png,2476,3480,stamp,1650,2835,2083,3379
image (1653).png,2476,3476,signature,377,2440,802,2669
image (1653).png,2476,3476,stamp,1481,2485,1866,3128
image (1654).png,2476,3484,signature,490,2221,898,2519
image (1654).png,2476,3484,stamp,1448,2586,1760,3074
image (1655).png,2468,3484,signature,271,2014,600,2244
image (1655).png,2468,3484,stamp,1659,2552,2098,3012
image (1656).png,2468,3476,signature,258,2233,609,2490
image (1656).png,2468,3476,stamp,1579,2552,2062,3044
image (1657).png,2476,3472,signature,415,2370,642,2583
image (1657).png,2476,3472,stamp,1679,2733,2087,3186
image (1658).png,2480,3480,signature,407,2263,760,2465
image (1658).png,2480,3480,stamp,1069,2684,1527,3171
image (1659).png,2468,3476,signature,271,2222,893,2474
image (1659).png,2468,3476,stamp,1123,2636,1575,3100
image (166).png,2468,3484,signature,302,2154,653,2333
image (166).png,2468,3484,stamp,555,538,893,807
image (1660).png,2480,3476,signature,385,2334,729,2535
image (1660).png,2480,3476,stamp,1398,2725,1861,3235
image (1661).png,2480,3472,signature,256,2275,581,2476
image (1661).png,2480,3472,stamp,1172,2627,1614,3147
image (1662).png,2476,3476,signature,430,2468,744,2703
image (1662).png,2476,3476,stamp,1261,2837,1695,3341
image (1663).png,2468,3476,signature,249,2188,465,2367
image (1663).png,2468,3476,stamp,1313,2496,1735,3128
image (1664).png,2468,3480,signature,255,2123,716,2353
image (1664).png,2468,3480,stamp,1472,2566,1887,3121
image (1665).png,2468,3480,signature,1438,2342,1780,2566
image (1665).png,2468,3480,stamp,1440,2712,1928,3250
image (1666).png,2468,3480,signature,1503,2342,1661,2600
image (1666).png,2468,3480,stamp,1472,2745,1966,3233
image (1667).png,2480,3480,signature,1427,2381,1945,2684
image (1667).png,2480,3480,stamp,1467,2773,1956,3149
image (1668).png,2476,3472,signature,1497,2398,1817,2661
image (1668).png,2476,3472,stamp,1361,2711,1837,3125
image (1669).png,2472,3480,signature,1449,2527,1930,2785
image (1669).png,2472,3480,stamp,1495,2964,1984,3300
image (167).png,2472,3476,signature,250,2367,558,2658
image (167).png,2472,3476,stamp,987,2893,1328,3168
image (1670).png,2468,3484,signature,1405,2490,1767,2743
image (1670).png,2468,3484,stamp,1382,2810,1856,3231
image (1671).png,2472,3480,signature,1437,2572,1676,2779
image (1671).png,2472,3480,stamp,1391,2897,1873,3328
image (1672).png,2472,3476,signature,1442,2440,1850,2658
image (1672).png,2472,3476,stamp,1395,2776,1881,3229
image (1673).png,2480,3484,signature,1365,2541,1938,2855
image (1673).png,2480,3484,stamp,1380,2878,1838,3310
image (1674).png,2472,3480,signature,1462,2538,1870,2829
image (1674).png,2472,3480,stamp,1332,2857,1825,3367
image (1675).png,2472,3480,signature,1361,2420,1594,2622
image (1675).png,2472,3480,stamp,1359,2734,1825,3233
image (1676).png,2476,3472,signature,1452,2627,1731,2823
image (1676).png,2476,3472,stamp,337,2616,844,3142
image (1677).png,2476,3476,signature,1397,2339,1719,2597
image (1677).png,2476,3476,stamp,357,2647,816,3235
image (1678).png,2480,3472,signature,1485,2616,1925,2851
image (1678).png,2480,3472,stamp,480,2655,961,3192
image (1679).png,2476,3476,signature,1434,2451,1804,2725
image (1679).png,2476,3476,stamp,477,2686,983,3190
image (168).png,2476,3484,signature,306,2328,927,2580
image (168).png,2476,3484,stamp,758,2945,1105,3242
image (1680).png,2476,3480,signature,1597,2689,1829,2947
image (1680).png,2476,3480,stamp,526,2740,1011,3345
image (1681).png,2480,3484,signature,1492,2440,1736,2687
image (1681).png,2480,3484,stamp,867,2838,1369,3287
image (1682).png,2480,3472,signature,1454,2471,1869,2750
image (1682).png,2480,3472,stamp,869,2706,1380,3214
image (1683).png,2476,3480,signature,1454,2566,1699,2801
image (1683).png,2476,3480,stamp,738,2863,1207,3351
image (1684).png,2476,3484,signature,1464,2446,1898,2720
image (1684).png,2476,3484,stamp,1080,2833,1548,3383
image (1685).png,2472,3480,signature,1464,2510,1710,2762
image (1685).png,2472,3480,stamp,967,2807,1438,3311
image (1686).png,2472,3476,signature,1536,2625,1799,2910
image (1686).png,2472,3476,stamp,1388,2966,1859,3392
image (1687).png,2476,3480,signature,1452,2482,1817,2779
image (1687).png,2476,3480,stamp,1326,2857,1887,3339
image (1688).png,2480,3488,signature,1474,2538,1830,2785
image (1688).png,2480,3488,stamp,1396,2887,1949,3336
image (1689).png,2472,3472,signature,1424,2471,1953,2767
image (1689).png,2472,3472,stamp,739,2527,1268,3119
image (169).png,2468,3480,signature,294,2034,725,2297
image (169).png,2468,3480,stamp,696,2544,1015,2880
image (1690).png,2468,3480,signature,1434,2538,1691,2785
image (1690).png,2468,3480,stamp,1288,2919,1785,3440
image (1691).png,2468,3480,signature,1505,2544,1827,2773
image (1691).png,2468,3480,stamp,781,2532,1266,3087
image (1692).png,2468,3476,signature,1463,2558,1890,2849
image (1692).png,2468,3476,stamp,993,2849,1447,3369
image (1693).png,2476,3472,signature,1399,2733,2073,2985
image (1693).png,2476,3472,stamp,1241,2979,1739,3399
image (1694).png,2476,3476,signature,1526,2664,1753,2916
image (1694).png,2476,3476,stamp,569,2653,1051,3128
image (1695).png,2476,3480,signature,1452,2583,1742,2824
image (1695).png,2476,3480,stamp,1319,2970,1835,3373
image (1696).png,2476,3472,signature,1450,2325,1713,2521
image (1696).png,2476,3472,stamp,1247,2605,1793,3086
image (1697).png,2472,3476,signature,1602,2283,1910,2524
image (1697).png,2472,3476,stamp,1500,2597,2056,2989
image (1698).png,2476,3476,signature,1412,2339,1974,2647
image (1698).png,2476,3476,stamp,1368,2658,1955,3106
image (1699).png,2476,3476,signature,1610,2530,1949,2742
image (1699).png,2476,3476,stamp,1316,2765,1909,3240
image (17).png,2480,3472,signature,1545,2353,1740,2655
image (17).png,2480,3472,stamp,1790,2460,2052,2884
image (170).png,2468,3484,signature,269,2322,468,2524
image (170).png,2468,3484,stamp,323,566,665,835
image (1700).png,2472,3480,signature,1911,2661,2129,2902
image (1700).png,2472,3480,stamp,1525,2841,2087,3261
image (1701).png,2472,3480,signature,1632,2325,1895,2588
image (1701).png,2472,3480,stamp,1491,2588,2055,3070
image (1702).png,2476,3476,signature,1662,2362,1925,2563
image (1702).png,2476,3476,stamp,673,2535,1250,2961
image (1703).png,2472,3484,signature,1728,2429,1979,2704
image (1703).png,2472,3484,stamp,712,2547,1264,3023
image (1704).png,2480,3480,signature,1569,2331,1978,2617
image (1704).png,2480,3480,stamp,670,2460,1254,2986
image (1705).png,2476,3484,signature,1512,2552,2011,2788
image (1705).png,2476,3484,stamp,1366,2928,1944,3270
image (1706).png,2476,3480,signature,1597,2678,1853,2998
image (1706).png,2476,3480,stamp,698,2689,1270,3244
image (1707).png,2468,3476,signature,1586,2535,1923,2809
image (1707).png,2468,3476,stamp,908,2653,1476,3341
image (1708).png,2468,3480,signature,1717,2348,2062,2588
image (1708).png,2468,3480,stamp,875,2516,1467,3300
image (1709).png,2472,3480,signature,1640,2678,1977,2897
image (1709).png,2472,3480,stamp,701,2689,1275,3233
image (171).png,2476,3484,signature,281,2361,579,2659
image (171).png,2476,3484,stamp,1107,2575,1454,2922
image (1710).png,2468,3484,signature,1550,2614,1975,2911
image (1710).png,2468,3484,stamp,825,2603,1358,3231
image (1711).png,2476,3484,signature,1593,2182,1842,2502
image (1711).png,2476,3484,stamp,802,2401,1321,3040
image (1712).png,2480,3480,signature,1450,2622,2187,2919
image (1712).png,2480,3480,stamp,1489,2936,2056,3356
image (1713).png,2472,3476,signature,1627,2502,1884,2843
image (1713).png,2472,3476,stamp,1176,2776,1718,3319
image (1714).png,2476,3480,signature,1840,2628,2040,2891
image (1714).png,2476,3480,stamp,933,2577,1508,3239
image (1715).png,2480,3480,signature,1841,2482,2176,2740
image (1715).png,2480,3480,stamp,1207,2712,1774,3194
image (1716).png,2472,3480,signature,1616,2549,1933,2835
image (1716).png,2472,3480,stamp,1047,2790,1598,3339
image (1717).png,2468,3476,signature,1751,2266,1917,2580
image (1717).png,2468,3476,stamp,1264,2686,1856,3263
image (1718).png,2468,3480,signature,1568,2359,2001,2661
image (1718).png,2468,3480,stamp,1148,2617,1733,3194
image (1719).png,2476,3480,signature,1621,2291,1849,2538
image (1719).png,2476,3480,stamp,1267,2600,1838,3076
image (172).png,2476,3476,signature,321,2194,455,2423
image (172).png,2476,3476,stamp,1880,2837,2201,3112
image (1720).png,2476,3480,signature,1601,2757,1925,3042
image (1720).png,2476,3480,stamp,756,2779,1312,3317
image (1721).png,2480,3480,signature,1565,2314,1865,2583
image (1721).png,2480,3480,stamp,725,2454,1281,3104
image (1722).png,2476,3472,signature,1586,2487,2000,2773
image (1722).png,2476,3472,stamp,787,2627,1330,3231
image (1723).png,2472,3480,signature,1846,2437,2263,2734
image (1723).png,2472,3480,stamp,733,2538,1284,3239
image (1724).png,2480,3480,signature,1681,2303,2027,2617
image (1724).png,2480,3480,stamp,720,2510,1260,3188
image (1725).png,2468,3476,signature,1784,2468,2267,2703
image (1725).png,2468,3476,stamp,770,2602,1297,3162
image (1726).png,2468,3480,signature,1572,2303,1925,2628
image (1726).png,2468,3480,stamp,665,2549,1232,3115
image (1727).png,2480,3476,signature,1614,2720,1840,2949
image (1727).png,2480,3476,stamp,581,2731,1105,3291
image (1728).png,2468,3480,signature,1476,2572,2001,2801
image (1728).png,2468,3480,stamp,1179,2818,1746,3278
image (1729).png,2472,3480,signature,190,2560,540,2824
image (1729).png,2472,3480,stamp,1065,2588,1544,3059
image (173).png,2476,3476,signature,241,2093,619,2328
image (173).png,2476,3476,stamp,1860,2748,2223,3100
image (1730).png,2476,3476,signature,553,2619,1018,2966
image (1730).png,2476,3476,stamp,1261,2608,1746,3112
image (1731).png,2480,3476,signature,256,2558,509,2781
image (1731).png,2480,3476,stamp,1016,2586,1507,3072
image (1732).png,2476,3476,signature,1328,2602,1660,2860
image (1732).png,2476,3476,stamp,668,2664,1132,3089
image (1733).png,2476,3472,signature,1504,2650,1876,2979
image (1733).png,2476,3472,stamp,736,2672,1234,3203
image (1734).png,2468,3484,signature,224,2440,463,2676
image (1734).png,2468,3484,stamp,1025,2446,1478,3001
image (1735).png,2472,3480,signature,253,2768,728,2964
image (1735).png,2472,3480,stamp,1167,2729,1647,3171
image (1736).png,2472,3476,signature,487,2513,639,2809
image (1736).png,2472,3476,stamp,1205,2619,1672,3067
image (1737).png,2476,3484,signature,522,2530,925,2866
image (1737).png,2476,3484,stamp,980,2676,1459,3181
image (1738).png,2472,3476,signature,1109,2731,1571,3067
image (1738).png,2472,3476,stamp,502,2725,960,3190
image (1739).png,2472,3480,signature,523,2684,1154,2902
image (1739).png,2472,3480,stamp,1051,2829,1511,3216
image (174).png,2476,3484,signature,241,2345,481,2524
image (174).png,2476,3484,stamp,1851,2771,2191,3124
image (1740).png,2476,3476,signature,490,2535,709,2821
image (1740).png,2476,3476,stamp,786,2681,1245,3162
image (1741).png,2476,3484,signature,495,2519,869,2765
image (1741).png,2476,3484,stamp,889,2664,1348,3186
image (1742).png,2472,3476,signature,463,2681,924,2949
image (1742).png,2472,3476,stamp,786,2860,1257,3341
image (1743).png,2468,3480,signature,313,2734,589,2975
image (1743).png,2468,3480,stamp,774,2706,1246,3216
image (1744).png,2468,3476,signature,276,2703,669,2916
image (1744).png,2468,3476,stamp,754,2759,1235,3246
image (1745).png,2472,3476,signature,474,2737,820,2961
image (1745).png,2472,3476,stamp,672,2933,1168,3358
image (1746).png,2468,3476,signature,1543,2630,1908,2938
image (1746).png,2468,3476,stamp,622,2669,1083,3168
image (1747).png,2472,3476,signature,686,2468,1272,2759
image (1747).png,2472,3476,stamp,572,2709,1040,3145
image (1748).png,2476,3480,signature,1726,2527,1978,2953
image (1748).png,2476,3480,stamp,657,2701,1118,3149
image (1749).png,2476,3488,signature,1419,2387,1742,2656
image (1749).png,2476,3488,stamp,1125,2623,1591,3162
image (175).png,2472,3480,signature,331,2392,781,2650
image (175).png,2472,3480,stamp,473,2919,795,3216
image (1750).png,2480,3484,signature,234,2603,516,2788
image (1750).png,2480,3484,stamp,1385,2608,1860,3141
image (1751).png,2476,3476,signature,577,2524,1058,2871
image (1751).png,2476,3476,stamp,1457,2502,1944,3106
image (1752).png,2476,3476,signature,219,2765,560,2994
image (1752).png,2476,3476,stamp,1408,2709,1902,3268
image (1753).png,2476,3480,signature,533,2532,760,2835
image (1753).png,2476,3480,stamp,1383,2745,1858,3250
image (1754).png,2476,3472,signature,219,2661,548,2890
image (1754).png,2476,3472,stamp,1415,2622,1878,3248
image (1755).png,2476,3480,signature,682,2376,1185,2930
image (1755).png,2476,3480,stamp,1354,2633,1829,3227
image (1756).png,2480,3480,signature,541,2667,1261,3031
image (1756).png,2480,3480,stamp,1314,2908,1772,3412
image (1757).png,2468,3480,signature,501,2701,949,2970
image (1757).png,2468,3480,stamp,1342,2835,1785,3334
image (1758).png,2468,3480,signature,233,2527,488,2740
image (1758).png,2468,3480,stamp,1205,2689,1651,3160
image (1759).png,2468,3480,signature,493,2544,750,2841
image (1759).png,2468,3480,stamp,1328,2695,1794,3244
image (176).png,2472,3484,signature,286,2541,665,2788
image (176).png,2472,3484,stamp,744,3091,1091,3360
image (1760).png,2476,3484,signature,241,2917,482,3186
image (1760).png,2476,3484,stamp,1461,2889,1922,3349
image (1761).png,2472,3480,signature,246,2174,565,2443
image (1761).png,2472,3480,stamp,675,2370,1163,2689
image (1762).png,2472,3484,signature,266,2075,646,2345
image (1762).png,2472,3484,stamp,833,2159,1337,2552
image (1763).png,2472,3476,signature,453,2065,893,2356
image (1763).png,2472,3476,stamp,384,2742,846,3263
image (1764).png,2468,3480,signature,229,2241,922,2577
image (1764).png,2468,3480,stamp,595,3037,1053,3451
image (1765).png,2472,3480,signature,273,2179,614,2460
image (1765).png,2472,3480,stamp,451,2897,906,3306
image (1766).png,2472,3476,signature,309,2099,648,2434
image (1766).png,2472,3476,stamp,815,2865,1303,3268
image (1767).png,2476,3484,signature,212,2193,684,2535
image (1767).png,2476,3484,stamp,684,3012,1163,3371
image (1768).png,2468,3476,signature,193,2171,468,2345
image (1768).png,2468,3476,stamp,808,2199,1291,2613
image (1769).png,2480,3476,signature,318,2244,785,2485
image (1769).png,2480,3476,stamp,834,2966,1329,3352
image (177).png,2468,3480,signature,240,2258,544,2516
image (177).png,2468,3480,stamp,1228,2902,1568,3205
image (1770).png,2476,3476,signature,208,2205,504,2412
image (1770).png,2476,3476,stamp,805,2278,1274,2591
image (1771).png,2476,3472,signature,292,2376,644,2549
image (1771).png,2476,3472,stamp,707,2398,1190,2700
image (1772).png,2468,3480,signature,267,2185,604,2448
image (1772).png,2468,3480,stamp,761,2897,1217,3317
image (1773).png,2480,3480,signature,300,2084,750,2376
image (1773).png,2480,3480,stamp,820,2919,1280,3356
image (1774).png,2484,3476,signature,295,2322,553,2513
image (1774).png,2484,3476,stamp,702,2972,1156,3380
image (1775).png,2472,3480,signature,376,2269,728,2482
image (1775).png,2472,3480,stamp,788,2936,1196,3451
image (1776).png,2468,3480,signature,293,2140,419,2420
image (1776).png,2468,3480,stamp,747,2964,1217,3351
image (1777).png,2476,3476,signature,232,2149,608,2401
image (1777).png,2476,3476,stamp,595,2961,1090,3291
image (1778).png,2480,3480,signature,312,2135,576,2448
image (1778).png,2480,3480,stamp,776,2219,1261,2583
image (1779).png,2476,3480,signature,386,2263,571,2555
image (1779).png,2476,3480,stamp,836,2247,1296,2706
image (178).png,2472,3484,signature,342,2547,909,2799
